"data","model","mse"
"mouse_visual_cortex","NB",3.05778930654702
"mouse_visual_cortex","NB",2.97044609978287
"mouse_visual_cortex","NB",3.13635938589978
"mouse_visual_cortex","NB",3.19305181774487
"mouse_visual_cortex","NB",2.95996921644059
"mouse_visual_cortex","NB",3.03349348514403
"mouse_visual_cortex","NB",2.88314123220267
"mouse_visual_cortex","NB",2.81664799579578
"mouse_visual_cortex","NB",2.71281519952272
"mouse_visual_cortex","NB",2.85877434304406
"mouse_visual_cortex","NB",3.03093411083952
"mouse_visual_cortex","NB",2.92631863415254
"mouse_visual_cortex","NB",3.03045066308086
"mouse_visual_cortex","NB",2.86147585285982
"mouse_visual_cortex","NB",3.01715444706481
"mouse_visual_cortex","NB",3.10527752893673
"mouse_visual_cortex","NB",2.90905571525021
"mouse_visual_cortex","NB",2.96707038139072
"mouse_visual_cortex","NB",2.7837810290237
"mouse_visual_cortex","NB",2.98138492353671
"mouse_visual_cortex","NB",2.77018277504624
"mouse_visual_cortex","NB",2.77419436283082
"mouse_visual_cortex","NB",2.88071557749097
"mouse_visual_cortex","NB",2.84775510051412
"mouse_visual_cortex","NB",2.91098015526434
"mouse_visual_cortex","NB",3.01973532871642
"mouse_visual_cortex","NB",2.92576785904646
"mouse_visual_cortex","NB",2.88040325340704
"mouse_visual_cortex","NB",3.25314802104354
"mouse_visual_cortex","NB",2.95848240418477
"mouse_visual_cortex","NB",2.85300569851188
"mouse_visual_cortex","NB",2.98402191131118
"mouse_visual_cortex","NB",2.87424747662712
"mouse_visual_cortex","NB",2.84470573273661
"mouse_visual_cortex","NB",2.98578270846697
"mouse_visual_cortex","NB",2.9427072326403
"mouse_visual_cortex","NB",3.0684681719316
"mouse_visual_cortex","NB",2.93941006282016
"mouse_visual_cortex","NB",3.06757421437401
"mouse_visual_cortex","NB",2.99505143996364
"mouse_visual_cortex","NB",3.03519443576878
"mouse_visual_cortex","NB",3.00580885392023
"mouse_visual_cortex","NB",3.08358783694065
"mouse_visual_cortex","NB",3.24678091120084
"mouse_visual_cortex","NB",3.13455931445799
"mouse_visual_cortex","NB",2.95742760907498
"mouse_visual_cortex","NB",2.89998335518355
"mouse_visual_cortex","NB",2.92865358396562
"mouse_visual_cortex","NB",3.13598815038685
"mouse_visual_cortex","NB",2.92977757662694
"mouse_visual_cortex","NB",3.0757058617807
"mouse_visual_cortex","NB",3.10341106524955
"mouse_visual_cortex","NB",2.86837223046151
"mouse_visual_cortex","NB",3.1585830211651
"mouse_visual_cortex","NB",2.89218553920789
"mouse_visual_cortex","NB",3.12471643030404
"mouse_visual_cortex","NB",3.02475963201864
"mouse_visual_cortex","NB",2.85149644380691
"mouse_visual_cortex","NB",3.05778276083269
"mouse_visual_cortex","NB",2.8638893512449
"mouse_visual_cortex","NB",2.79104583683217
"mouse_visual_cortex","NB",3.07769762914227
"mouse_visual_cortex","NB",3.16806776123478
"mouse_visual_cortex","NB",2.77022859504658
"mouse_visual_cortex","NB",2.85775975732232
"mouse_visual_cortex","NB",2.86236887531536
"mouse_visual_cortex","NB",3.05838870695959
"mouse_visual_cortex","NB",3.12540092500295
"mouse_visual_cortex","NB",2.76404008969499
"mouse_visual_cortex","NB",2.8439211821186
"mouse_visual_cortex","NB",2.78801423599357
"mouse_visual_cortex","NB",2.86926151250886
"mouse_visual_cortex","NB",2.90352832704633
"mouse_visual_cortex","NB",2.79121976581304
"mouse_visual_cortex","NB",2.83843306820073
"mouse_visual_cortex","NB",2.87766059910118
"mouse_visual_cortex","NB",3.01608843073045
"mouse_visual_cortex","NB",3.10897398733124
"mouse_visual_cortex","NB",2.79185002459318
"mouse_visual_cortex","NB",3.06335970944509
"mouse_visual_cortex","NB",2.76937952238728
"mouse_visual_cortex","NB",2.8276765893462
"mouse_visual_cortex","NB",3.08438921939551
"mouse_visual_cortex","NB",2.90254366459012
"mouse_visual_cortex","NB",3.2235763538875
"mouse_visual_cortex","NB",2.95723871846135
"mouse_visual_cortex","NB",2.81620008191494
"mouse_visual_cortex","NB",2.92839736600455
"mouse_visual_cortex","NB",2.89791210414793
"mouse_visual_cortex","NB",2.92594833374166
"mouse_visual_cortex","NB",2.94516561592367
"mouse_visual_cortex","NB",2.87968883544261
"mouse_visual_cortex","NB",2.91814303694962
"mouse_visual_cortex","NB",2.96256599482702
"mouse_visual_cortex","NB",2.817652295395
"mouse_visual_cortex","NB",2.91874711287243
"mouse_visual_cortex","NB",3.12116117231874
"mouse_visual_cortex","NB",2.86836007413489
"mouse_visual_cortex","NB",2.89213130328913
"mouse_visual_cortex","NB",2.84387629722032
"mouse_visual_cortex","NB",3.04264532888474
"mouse_visual_cortex","NB",2.82705100607629
"mouse_visual_cortex","NB",2.82046788766058
"mouse_visual_cortex","NB",2.89138883226327
"mouse_visual_cortex","NB",2.98349825416448
"mouse_visual_cortex","NB",2.92478319659024
"mouse_visual_cortex","NB",2.81174993127
"mouse_visual_cortex","NB",2.81444583047348
"mouse_visual_cortex","NB",2.99239668525026
"mouse_visual_cortex","NB",2.74210166055422
"mouse_visual_cortex","NB",3.37714816317905
"mouse_visual_cortex","NB",2.93526101503457
"mouse_visual_cortex","NB",3.27418875221853
"mouse_visual_cortex","NB",2.8574044185442
"mouse_visual_cortex","NB",2.82774298159158
"mouse_visual_cortex","NB",2.90122704090697
"mouse_visual_cortex","NB",2.79957022709888
"mouse_visual_cortex","NB",2.81895395744538
"mouse_visual_cortex","NB",2.93886863873455
"mouse_visual_cortex","NB",2.83590548736584
"mouse_visual_cortex","NB",2.80628332469922
"mouse_visual_cortex","NB",2.78768227476665
"mouse_visual_cortex","NB",2.93129618235238
"mouse_visual_cortex","NB",2.85836663855127
"mouse_visual_cortex","NB",2.73595336459068
"mouse_visual_cortex","NB",2.88835068571033
"mouse_visual_cortex","NB",2.84036031352101
"mouse_visual_cortex","NB",2.85674797690672
"mouse_visual_cortex","NB",2.81705476518652
"mouse_visual_cortex","NB",2.84407266865033
"mouse_visual_cortex","NB",2.80655169898691
"mouse_visual_cortex","NB",3.13320528669294
"mouse_visual_cortex","NB",2.75574105902177
"mouse_visual_cortex","NB",2.75626658637257
"mouse_visual_cortex","NB",2.84201637924747
"mouse_visual_cortex","NB",2.7466743095674
"mouse_visual_cortex","NB",2.90050140171797
"mouse_visual_cortex","NB",2.78641427638998
"mouse_visual_cortex","NB",2.8760746660283
"mouse_visual_cortex","NB",3.11750585841433
"mouse_visual_cortex","NB",2.83029113467153
"mouse_visual_cortex","NB",3.01955578912327
"mouse_visual_cortex","NB",2.77590185916989
"mouse_visual_cortex","NB",2.87414555050393
"mouse_visual_cortex","NB",3.2350949409109
"mouse_visual_cortex","NB",3.26909805667092
"mouse_visual_cortex","NB",3.14509884963746
"mouse_visual_cortex","NB",2.95454001395172
"mouse_visual_cortex","NB",3.00020291714435
"mouse_visual_cortex","NB",3.21994348243224
"mouse_visual_cortex","NB",2.88822444693389
"mouse_visual_cortex","NB",3.01645873114133
"mouse_visual_cortex","NB",3.01108563477532
"mouse_visual_cortex","NB",2.89229868655566
"mouse_visual_cortex","NB",2.85010220665381
"mouse_visual_cortex","NB",3.1352830834429
"mouse_visual_cortex","NB",3.05029913914505
"mouse_visual_cortex","NB",2.99650645874984
"mouse_visual_cortex","NB",3.13267134342371
"mouse_visual_cortex","NB",2.99812792570053
"mouse_visual_cortex","NB",3.26939728932618
"mouse_visual_cortex","NB",2.9344007211507
"mouse_visual_cortex","NB",3.21726441506562
"mouse_visual_cortex","NB",2.80480773366798
"mouse_visual_cortex","NB",3.03780430558387
"mouse_visual_cortex","NB",2.83484134123557
"mouse_visual_cortex","NB",2.90871533810485
"mouse_visual_cortex","NB",3.18607595646913
"mouse_visual_cortex","NB",2.88023119463027
"mouse_visual_cortex","NB",2.94590808694953
"mouse_visual_cortex","NB",2.98844494399674
"mouse_visual_cortex","NB",3.0133579327512
"mouse_visual_cortex","NB",3.22868388127196
"mouse_visual_cortex","NB",3.06735540049486
"mouse_visual_cortex","NB",3.11443872369792
"mouse_visual_cortex","NB",3.1013295280914
"mouse_visual_cortex","NB",2.90524797971203
"mouse_visual_cortex","NB",3.05907600696464
"mouse_visual_cortex","NB",2.88807202530012
"mouse_visual_cortex","NB",2.81275890637945
"mouse_visual_cortex","NB",2.91577816387102
"mouse_visual_cortex","NB",2.79263176990505
"mouse_visual_cortex","NB",3.23057559271443
"mouse_visual_cortex","NB",3.03796140272788
"mouse_visual_cortex","NB",2.93880411669325
"mouse_visual_cortex","NB",3.02917424878577
"mouse_visual_cortex","NB",3.27720445632232
"mouse_visual_cortex","NB",3.12282284865747
"mouse_visual_cortex","NB",3.20113109943688
"mouse_visual_cortex","NB",3.05045530118702
"mouse_visual_cortex","NB",2.94155144650936
"mouse_visual_cortex","NB",2.99416402812039
"mouse_visual_cortex","NB",2.89657771352588
"mouse_visual_cortex","NB",2.81905307826243
"mouse_visual_cortex","NB",2.99032730441873
"mouse_visual_cortex","NB",2.97670567289008
"mouse_visual_cortex","NB",2.89605405637917
"mouse_visual_cortex","NB",2.98696280725116
"mouse_visual_cortex","NB",2.92358159045897
"mouse_visual_cortex","NB",2.86597649901534
"mouse_visual_cortex","NB",3.12995113156699
"mouse_visual_cortex","NB",2.8311691954943
"mouse_visual_cortex","NB",2.84427184538649
"mouse_visual_cortex","NB",2.81571569905424
"mouse_visual_cortex","NB",2.79279915317159
"mouse_visual_cortex","NB",2.95823273193804
"mouse_visual_cortex","NB",2.82218567012218
"mouse_visual_cortex","NB",2.79856312219353
"mouse_visual_cortex","NB",2.86138982347144
"mouse_visual_cortex","NB",2.73041288495814
"mouse_visual_cortex","NB",2.81525843415292
"mouse_visual_cortex","NB",2.85207059646419
"mouse_visual_cortex","NB",2.98790819542137
"mouse_visual_cortex","NB",2.90782792626159
"mouse_visual_cortex","NB",2.92151127452539
"mouse_visual_cortex","NB",2.93611569830616
"mouse_visual_cortex","NB",2.85112146788579
"mouse_visual_cortex","NB",2.84450188049022
"mouse_visual_cortex","NB",2.94973545963071
"mouse_visual_cortex","NB",2.94398364693539
"mouse_visual_cortex","NB",3.00953430047821
"mouse_visual_cortex","NB",3.06703933600274
"mouse_visual_cortex","NB",3.268217190542
"mouse_visual_cortex","NB",2.90220048213862
"mouse_visual_cortex","NB",2.85787570997623
"mouse_visual_cortex","NB",2.89794950822983
"mouse_visual_cortex","NB",2.90809443034518
"mouse_visual_cortex","NB",3.11805289311223
"mouse_visual_cortex","NB",3.43878354444821
"mouse_visual_cortex","NB",3.14498289698355
"mouse_visual_cortex","NB",2.99304564607136
"mouse_visual_cortex","NB",3.19433197244815
"mouse_visual_cortex","NB",3.17184931391563
"mouse_visual_cortex","NB",3.74745044426698
"mouse_visual_cortex","NB",3.09525229988349
"mouse_visual_cortex","NB",3.46043583236239
"mouse_visual_cortex","NB",3.15192415948352
"mouse_visual_cortex","NB",3.20850157377675
"mouse_visual_cortex","NB",2.84055013923669
"mouse_visual_cortex","NB",3.00887692373869
"mouse_visual_cortex","NB",2.96634287199762
"mouse_visual_cortex","NB",3.04898532076806
"mouse_visual_cortex","NB",2.96716482669754
"mouse_visual_cortex","NB",2.91281763078805
"mouse_visual_cortex","NB",3.26776553625297
"mouse_visual_cortex","NB",3.12339606621271
"mouse_visual_cortex","NB",3.12256008498207
"mouse_visual_cortex","NB",2.95040686290095
"mouse_visual_cortex","NB",3.1726488261664
"mouse_visual_cortex","NB",2.94603526082801
"mouse_visual_cortex","NB",3.00516269840528
"mouse_visual_cortex","NB",2.99463812485857
"mouse_visual_cortex","NB",2.99555545996735
"mouse_visual_cortex","NB",3.08637444104275
"mouse_visual_cortex","NB",2.86405392920529
"mouse_visual_cortex","NB",3.04227128806567
"mouse_visual_cortex","NB",2.9762960981932
"mouse_visual_cortex","NB",2.89250908451639
"mouse_visual_cortex","NB",2.85121497809056
"mouse_visual_cortex","NB",2.92818416273768
"mouse_visual_cortex","NB",3.01419017357364
"mouse_visual_cortex","NB",3.21109087134679
"mouse_visual_cortex","NB",3.28006773879233
"mouse_visual_cortex","NB",2.80716512593019
"mouse_visual_cortex","NB",2.83045477752987
"mouse_visual_cortex","NB",2.74116749360858
"mouse_visual_cortex","NB",2.8544102217875
"mouse_visual_cortex","NB",3.17454334291501
"mouse_visual_cortex","NB",3.07200940338619
"mouse_visual_cortex","NB",2.94302329713242
"mouse_visual_cortex","NB",2.97178049040492
"mouse_visual_cortex","NB",2.93224811623692
"mouse_visual_cortex","NB",3.14300422105064
"mouse_visual_cortex","NB",2.81271589168526
"mouse_visual_cortex","NB",2.92332163208971
"mouse_visual_cortex","NB",2.8843400330278
"mouse_visual_cortex","NB",2.83872014452937
"mouse_visual_cortex","NB",2.9221723916731
"mouse_visual_cortex","NB",3.26864827258599
"mouse_visual_cortex","NB",2.91950454553105
"mouse_visual_cortex","NB",2.85849007202156
"mouse_visual_cortex","NB",2.9568946009078
"mouse_visual_cortex","NB",2.92113162309403
"mouse_visual_cortex","NB",2.88201536933726
"mouse_visual_cortex","NB",2.91467193814861
"mouse_visual_cortex","NB",3.30526593367134
"mouse_visual_cortex","NB",3.26208853172147
"mouse_visual_cortex","NB",2.93036482071288
"mouse_visual_cortex","NB",2.9957742738465
"mouse_visual_cortex","NB",2.92820099457454
"mouse_visual_cortex","NB",2.8352125767485
"mouse_visual_cortex","NB",2.97079302264256
"mouse_visual_cortex","NB",2.81190796351606
"mouse_visual_cortex","NB",2.83950188984124
"mouse_visual_cortex","NB",2.84823106745639
"mouse_visual_cortex","NB",2.90717803033845
"mouse_visual_cortex","NB",3.00284738573521
"mouse_visual_cortex","NB",2.9073809474828
"mouse_visual_cortex","NB",2.72868575147606
"mouse_visual_cortex","NB",2.78182199023379
"mouse_visual_cortex","NB",2.82468800320179
"mouse_visual_cortex","NB",2.83333582693879
"mouse_visual_cortex","NB",2.73472744580616
"mouse_visual_cortex","NB",2.71962367753193
"mouse_visual_cortex","NB",3.03512056270701
"mouse_visual_cortex","NB",2.93696009545522
"mouse_visual_cortex","NB",2.92121391207422
"mouse_visual_cortex","NB",2.96364603769209
"mouse_visual_cortex","NB",2.84537059029252
"mouse_visual_cortex","NB",3.02922567939839
"mouse_visual_cortex","NB",2.77879693510953
"mouse_visual_cortex","NB",2.8833301228163
"mouse_visual_cortex","NB",3.00653729841538
"mouse_visual_cortex","NB",3.01785670870262
"mouse_visual_cortex","NB",3.04025333784676
"mouse_visual_cortex","NB",3.00446137186951
"mouse_visual_cortex","NB",2.84571657805016
"mouse_visual_cortex","NB",3.14241043125036
"mouse_visual_cortex","NB",3.08418723735321
"mouse_visual_cortex","NB",3.29375015195408
"mouse_visual_cortex","NB",2.87931105421535
"mouse_visual_cortex","NB",3.18815281811704
"mouse_visual_cortex","NB",3.04233393990286
"mouse_visual_cortex","NB",3.16492301304841
"mouse_visual_cortex","NB",2.9277315733466
"mouse_visual_cortex","NB",3.22103848693008
"mouse_visual_cortex","NB",3.31013501003365
"mouse_visual_cortex","NB",3.13101995320749
"mouse_visual_cortex","NB",3.54167936846948
"mouse_visual_cortex","NB",3.27358748160187
"mouse_visual_cortex","NB",3.08766301166446
"mouse_visual_cortex","NB",3.12857933686303
"mouse_visual_cortex","NB",3.19828651900782
"mouse_visual_cortex","NB",3.27784313102089
"mouse_visual_cortex","NB",3.33265226734193
"mouse_visual_cortex","NB",3.10703832609253
"mouse_visual_cortex","NB",3.45261931434577
"mouse_visual_cortex","NB",3.52355709078532
"mouse_visual_cortex","NB",3.46460638749507
"mouse_visual_cortex","NB",2.98982795992527
"mouse_visual_cortex","NB",2.99784084937189
"mouse_visual_cortex","NB",3.30501345611847
"mouse_visual_cortex","NB",3.23020903271174
"mouse_visual_cortex","NB",3.219958444065
"mouse_visual_cortex","NB",3.01603325970963
"mouse_visual_cortex","NB",3.03981383988435
"mouse_visual_cortex","NB",3.21897471671083
"mouse_visual_cortex","NB",2.98288482722119
"mouse_visual_cortex","NB",2.79555863931431
"mouse_visual_cortex","NB",2.94786899594353
"mouse_visual_cortex","NB",2.9251647182257
"mouse_visual_cortex","NB",2.89085395389199
"mouse_visual_cortex","NB",2.92396498229852
"mouse_visual_cortex","NB",3.16413378692017
"mouse_visual_cortex","NB",3.03775848558353
"mouse_visual_cortex","NB",2.97891531902877
"mouse_visual_cortex","NB",2.89778680047354
"mouse_visual_cortex","NB",2.89438957473429
"mouse_visual_cortex","NB",3.15131727825458
"mouse_visual_cortex","NB",2.92331508637538
"mouse_visual_cortex","NB",3.01203382825168
"mouse_visual_cortex","NB",3.1448622688194
"mouse_visual_cortex","NB",3.19324351366465
"mouse_visual_cortex","NB",3.11385147961197
"mouse_visual_cortex","NB",3.01231061845779
"mouse_visual_cortex","NB",2.99592108486799
"mouse_visual_cortex","NB",3.07685136178911
"mouse_visual_cortex","NB",3.13670443855538
"mouse_visual_cortex","NB",3.04052732274673
"mouse_visual_cortex","NB",2.94762773961522
"mouse_visual_cortex","NB",3.25339769329027
"mouse_visual_cortex","NB",3.35903710671946
"mouse_visual_cortex","NB",3.05447062937978
"mouse_visual_cortex","NB",3.44383309550571
"mouse_visual_cortex","NB",2.94155331671345
"mouse_visual_cortex","NB",3.0579791322627
"mouse_visual_cortex","NB",3.33729598411075
"mouse_visual_cortex","NB",3.26549417337914
"mouse_visual_cortex","NB",3.1489626912985
"mouse_visual_cortex","NB",3.07395815605357
"mouse_visual_cortex","NB",3.30891189655527
"mouse_visual_cortex","NB",3.39965232905867
"mouse_visual_cortex","NB",3.19887282799172
"mouse_visual_cortex","NB",2.94696101185522
"mouse_visual_cortex","NB",3.05377491345631
"mouse_visual_cortex","NB",3.07717490709761
"mouse_visual_cortex","NB",2.92417351005515
"mouse_visual_cortex","NB",3.05045623628907
"mouse_visual_cortex","NB",3.36540889207239
"mouse_visual_cortex","NB",3.00887224822845
"mouse_visual_cortex","NB",3.04038705743958
"mouse_visual_cortex","NB",3.3971546714893
"mouse_visual_cortex","NB",3.09241426516876
"mouse_visual_cortex","NB",3.21589449056576
"mouse_visual_cortex","NB",3.1638990763062
"mouse_visual_cortex","NB",3.3908305763408
"mouse_visual_cortex","NB",2.83805248166732
"mouse_visual_cortex","NB",2.91014230382962
"mouse_visual_cortex","NB",2.76661068522408
"mouse_visual_cortex","NB",2.85407264994829
"mouse_visual_cortex","NB",2.98133536312818
"mouse_visual_cortex","NB",3.17720370824068
"mouse_visual_cortex","NB",3.07286221645368
"mouse_visual_cortex","NB",3.02052829525286
"mouse_visual_cortex","NB",2.95507021681276
"mouse_visual_cortex","NB",3.0447642701248
"mouse_visual_cortex","NB",3.53369733739043
"mouse_visual_cortex","NB",3.67617416088618
"mouse_visual_cortex","NB",3.14017086184615
"mouse_visual_cortex","NB",3.11975758414516
"mouse_visual_cortex","NB",3.31272804801188
"mouse_visual_cortex","NB",3.14810146231258
"mouse_visual_cortex","NB",3.32246807094058
"mouse_visual_cortex","NB",3.22055690937552
"mouse_visual_cortex","NB",3.17238699759305
"mouse_visual_cortex","NB",2.82677515097223
"mouse_visual_cortex","NB",2.76988821790122
"mouse_visual_cortex","NB",2.83664702328965
"mouse_visual_cortex","NB",2.92259131739047
"mouse_visual_cortex","NB",3.06449211802484
"mouse_visual_cortex","NB",3.18777316668568
"mouse_visual_cortex","NB",2.85590732016585
"mouse_visual_cortex","NB",3.01541702746021
"mouse_visual_cortex","NB",3.15983979831719
"mouse_visual_cortex","NB",3.01834109156332
"mouse_visual_cortex","NB",3.00382456737504
"mouse_visual_cortex","NB",2.90240152907887
"mouse_visual_cortex","NB",2.99540397343562
"mouse_visual_cortex","NB",3.03153164104799
"mouse_visual_cortex","NB",3.03091914920675
"mouse_visual_cortex","NB",3.15754038238193
"mouse_visual_cortex","NB",3.27287960935177
"mouse_visual_cortex","NB",3.16733557633144
"mouse_visual_cortex","NB",2.95858152500182
"mouse_visual_cortex","NB",2.61142769510437
"mouse_visual_cortex","NB",2.85825442630554
"mouse_visual_cortex","NB",3.03242466350353
"mouse_visual_cortex","NB",2.93015629295625
"mouse_visual_cortex","NB",3.00801195434458
"mouse_visual_cortex","NB",3.11567679880905
"mouse_visual_cortex","NB",2.89121583838444
"mouse_visual_cortex","NB",3.18809110138189
"mouse_visual_cortex","NB",2.81124030065401
"mouse_visual_cortex","NB",2.89953544130271
"mouse_visual_cortex","NB",2.78952816620878
"mouse_visual_cortex","NB",2.85606628751396
"mouse_visual_cortex","NB",2.83278598693475
"mouse_visual_cortex","NB",2.80238207895628
"mouse_visual_cortex","NB",2.86884165168945
"mouse_visual_cortex","NB",2.92215088432601
"mouse_visual_cortex","NB",3.05299503834853
"mouse_visual_cortex","NB",3.08464543735658
"mouse_visual_cortex","NB",3.25505562922082
"mouse_visual_cortex","NB",3.08777709411428
"mouse_visual_cortex","NB",3.02207962954997
"mouse_visual_cortex","NB",3.02524962549163
"mouse_visual_cortex","NB",2.99836170121245
"mouse_visual_cortex","NB",2.88660859059549
"mouse_visual_cortex","NB",3.35311604055351
"mouse_visual_cortex","NB",3.16524936366306
"mouse_visual_cortex","NB",2.9588732768407
"mouse_visual_cortex","NB",3.00803907230396
"mouse_visual_cortex","NB",3.08995401168129
"mouse_visual_cortex","NB",3.1063631824141
"mouse_visual_cortex","NB",3.18219341276713
"mouse_visual_cortex","NB",3.18071782173589
"mouse_visual_cortex","NB",2.94954376371093
"mouse_visual_cortex","NB",2.99810267794524
"mouse_visual_cortex","NB",3.21081408114068
"mouse_visual_cortex","NB",3.40566222991915
"mouse_visual_cortex","NB",3.29914662587128
"mouse_visual_cortex","NB",3.35161239646083
"mouse_visual_cortex","NB",2.92805605375715
"mouse_visual_cortex","NB",2.8967114331187
"mouse_visual_cortex","NB",3.0821496499913
"mouse_visual_cortex","NB",3.2393187968603
"mouse_visual_cortex","NB",3.10485953832142
"mouse_visual_cortex","NB",3.06983716132942
"mouse_visual_cortex","NB",3.12032145067991
"mouse_visual_cortex","NB",2.96322243646449
"mouse_visual_cortex","NB",3.13277888015919
"mouse_visual_cortex","NB",2.85501336260826
"mouse_visual_cortex","NB",2.94081832650397
"mouse_visual_cortex","NB",2.80806562920211
"mouse_visual_cortex","NB",3.24102348789323
"mouse_visual_cortex","NB",3.33905678126654
"mouse_visual_cortex","NB",3.08979410923114
"mouse_visual_cortex","NB",2.98163272557934
"mouse_visual_cortex","NB",3.41101194873397
"mouse_visual_cortex","NB",2.91129060914418
"mouse_visual_cortex","NB",3.12170353150639
"mouse_visual_cortex","NB",3.44097822895413
"mouse_visual_cortex","NB",2.92398555454357
"mouse_visual_cortex","NB",3.11537195554151
"mouse_visual_cortex","NB",3.03160177370156
"mouse_visual_cortex","NB",2.76619830522105
"mouse_visual_cortex","NB",3.04096214519891
"mouse_visual_cortex","NB",3.02464180916063
"mouse_visual_cortex","NB",2.90904355892359
"mouse_visual_cortex","NB",2.95386487027329
"mouse_visual_cortex","NB",2.92571549333179
"mouse_visual_cortex","NB",2.85305993443064
"mouse_visual_cortex","NB",2.83430552776224
"mouse_visual_cortex","NB",3.04214317908513
"mouse_visual_cortex","NB",2.92004503451462
"mouse_visual_cortex","NB",3.06901894703769
"mouse_visual_cortex","NB",2.91556963611439
"mouse_visual_cortex","NB",2.83771584493016
"mouse_visual_cortex","NB",3.1831575029783
"mouse_visual_cortex","NB",2.98763608072549
"mouse_visual_cortex","NB",2.86869858107615
"mouse_visual_cortex","NB",2.91151129322743
"mouse_visual_cortex","NB",2.93987293833376
"mouse_visual_cortex","NB",2.95617831273927
"mouse_visual_cortex","NB",2.78393625596361
"mouse_visual_cortex","NB",2.93302705624265
"mouse_visual_cortex","NB",2.97761739738658
"mouse_visual_cortex","NB",2.84344615027838
"mouse_visual_cortex","NB",2.95488693681141
"mouse_visual_cortex","NB",2.75792919781336
"mouse_visual_cortex","NB",2.84715102459131
"mouse_visual_cortex","NB",3.03482694066403
"mouse_visual_cortex","NB",3.0576986016484
"mouse_visual_cortex","NB",2.83764851758272
"mouse_visual_cortex","NB",2.94421274693707
"mouse_visual_cortex","NB",2.91780453000836
"mouse_visual_cortex","NB",2.91349557977262
"mouse_visual_cortex","NB",3.04255368888407
"mouse_visual_cortex","NB",2.86796172066258
"mouse_visual_cortex","NB",2.91991786063613
"mouse_visual_cortex","NB",2.77151810077034
"mouse_visual_cortex","NB",2.80713894307286
"mouse_visual_cortex","NB",2.81945517214294
"mouse_visual_cortex","NB",2.96929031365193
"mouse_visual_cortex","NB",2.87036212761899
"mouse_visual_cortex","NB",3.06274067188952
"mouse_visual_cortex","NB",2.91236597649902
"mouse_visual_cortex","NB",2.90744266421795
"mouse_visual_cortex","NB",2.97169352591448
"mouse_visual_cortex","NB",2.80291695732755
"mouse_visual_cortex","NB",2.94095298119884
"mouse_visual_cortex","NB",2.79980493771285
"mouse_visual_cortex","NB",2.82241009461363
"mouse_visual_cortex","NB",3.0870832483949
"mouse_visual_cortex","NB",3.08114909080028
"mouse_visual_cortex","NB",3.48649806153346
"mouse_visual_cortex","NB",2.96486915117047
"mouse_visual_cortex","NB",2.95668046253888
"mouse_visual_cortex","NB",3.11830630576715
"mouse_visual_cortex","NB",3.32330592237531
"mouse_visual_cortex","NB",2.93824118526055
"mouse_visual_cortex","NB",2.82029395867971
"mouse_visual_cortex","NB",2.88949057510646
"mouse_visual_cortex","NB",2.81504803619219
"mouse_visual_cortex","NB",3.1277452258365
"mouse_visual_cortex","NB",2.84785235112708
"mouse_visual_cortex","NB",2.93877138812159
"mouse_visual_cortex","NB",3.12063003435565
"mouse_visual_cortex","NB",3.02064518300882
"mouse_visual_cortex","NB",2.89647204699449
"mouse_visual_cortex","NB",3.0649110437422
"mouse_visual_cortex","NB",2.96092302052923
"mouse_visual_cortex","NB",2.93447552931451
"mouse_visual_cortex","NB",2.84938498338324
"mouse_visual_cortex","NB",2.76173693335154
"mouse_visual_cortex","NB",3.01488775970122
"mouse_visual_cortex","NB",2.87311693825147
"mouse_visual_cortex","NB",2.82647778852106
"mouse_visual_cortex","NB",3.29628147319717
"mouse_visual_cortex","NB",3.30287581283745
"mouse_visual_cortex","NB",3.04811661096575
"mouse_visual_cortex","NB",2.94793164778072
"mouse_visual_cortex","NB",3.02832330592237
"mouse_visual_cortex","NB",2.89073613103398
"mouse_visual_cortex","NB",3.0647090616999
"mouse_visual_cortex","NB",3.17554203190194
"mouse_visual_cortex","NB",2.85293463075625
"mouse_visual_cortex","NB",3.21390646361237
"mouse_visual_cortex","NB",3.20588796355346
"mouse_visual_cortex","NB",3.21546060321563
"mouse_visual_cortex","NB",3.1266333895018
"mouse_visual_cortex","NB",2.99339817954333
"mouse_visual_cortex","NB",3.01262855315401
"mouse_visual_cortex","NB",3.0209172977047
"mouse_visual_cortex","NB",2.73068125924582
"mouse_visual_cortex","NB",2.82856587139355
"mouse_visual_cortex","NB",2.84161428536696
"mouse_visual_cortex","NB",2.86638420350813
"mouse_visual_cortex","NB",3.1309984458604
"mouse_visual_cortex","NB",2.95773432254662
"mouse_visual_cortex","NB",2.83133844896494
"mouse_visual_cortex","NB",2.75630492555653
"mouse_visual_cortex","NB",2.92695543864702
"mouse_visual_cortex","NB",2.82180882399696
"mouse_visual_cortex","NB",2.82739886403803
"mouse_visual_cortex","NB",2.91345911079276
"mouse_visual_cortex","NB",3.19630036225853
"mouse_visual_cortex","NB",2.83138987957756
"mouse_visual_cortex","NB",2.94236779059699
"mouse_visual_cortex","NB",2.98693007867949
"mouse_visual_cortex","NB",2.82614863260028
"mouse_visual_cortex","NB",2.82283182563713
"mouse_visual_cortex","NB",2.84582224458155
"mouse_visual_cortex","NB",3.05105470159959
"mouse_visual_cortex","NB",2.96298118013619
"mouse_visual_cortex","NB",3.01757430788422
"mouse_visual_cortex","NB",2.93681702484192
"mouse_visual_cortex","NB",2.80453094346186
